Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Joyn Belgium,https://www.crunchbase.com/funding_round/joyn-belgium-seed--299b5f99,Joyn Belgium,https://www.crunchbase.com/organization/joyn-belgium,Seed,"Hasselt, Limburg, Belgium, Europe",2000000,EUR,2364600,11/08/2017,Seed,,,,Yes,"Bakeries, butchers, coffee shops, bike shops,... Joyn is there for local businesses that want to improve the customer relationship and grow.","E-Commerce, Information Services, Information Technology, Loyalty Programs",,https://www.joyn.eu,$1M to $10M,2000000,EUR,2364600,Seed,1,KBC,"ING Group, KBC, Mediahuis",3,,"431,668"
Series A - Solarus Sunpower,https://www.crunchbase.com/funding_round/solarus-series-a--e4c4865a,Solarus Sunpower,https://www.crunchbase.com/organization/solarus,Series A,"Venlo, Limburg, The Netherlands, Europe",6700000,EUR,7879535,18/08/2017,Early Stage Venture,,,,Yes,Solarus provides solar energy technology systems for professional customers worldwide.,"CleanTech, Energy, Solar",,http://solarus.com/,Less than $1M,9978495,USD,9978495,,4,ForestEffect Fund,ForestEffect Fund,1,,"679,437"
Series A - Homelike,https://www.crunchbase.com/funding_round/homelike-series-a--080c207c,Homelike,https://www.crunchbase.com/organization/homelike,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4756282,30/08/2017,Early Stage Venture,,,,Yes,Homelike is an online platform for temporary furnished apartment and serviced apartment rentals for businesses and corporate travelers.,"Furniture, Real Estate, Rental, Rental Property, Travel, Travel Accommodations",,https://www.thehomelike.com/,$10M to $50M,18756282,USD,18756282,M&A,3,Cherry Ventures,"Cherry Ventures, coparion",2,2,"410,740"
Series A - CROWDFOX,https://www.crunchbase.com/funding_round/crowdfox-series-a--718c057e,CROWDFOX,https://www.crunchbase.com/organization/crowdfox,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",4700000,EUR,5597410,31/08/2017,Early Stage Venture,,,,Yes,Crowdfox is an innovative shopping club where merchants sell for free and members can buy every product they desire for the best price.,"E-Commerce, Retail, Shopping",,http://www.crowdfox.pro,$1M to $10M,14700000,EUR,16920225,,5,TAKKT Venture Capital,TAKKT Venture Capital,1,,"334,692"
Seed Round - sapaso,https://www.crunchbase.com/funding_round/sapaso-seed--9e416176,sapaso,https://www.crunchbase.com/organization/sapaso,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,31/08/2017,Seed,,,,Yes,Payment Provider changing the European Gym market,"E-Commerce, Financial Services",,http://www.sapaso.de,,,,,Seed,1,STS Ventures,"German Ventures, STS Ventures",2,,"377,241"
Seed Round - Amusiment,https://www.crunchbase.com/funding_round/amusiment-seed--6c7952bb,Amusiment,https://www.crunchbase.com/organization/amusiment,Seed,"Roermond, Limburg, The Netherlands, Europe",,,,01/09/2017,Seed,,,,Yes,Amusiment is the tool that helps disabled people to get more active. ,"Apps, Casual Games, Medical, Music, Software",,http://www.amusiment.com,,10000,EUR,11645,Seed,2,,,,,"431,967"
Series A - Kriya Materials,https://www.crunchbase.com/funding_round/kriya-materials-series-a--dab80b4f,Kriya Materials,https://www.crunchbase.com/organization/kriya-materials,Series A,"Geleen, Limburg, The Netherlands, Europe",3000000,EUR,3566334,13/09/2017,Early Stage Venture,,,,Yes,Kriya Materials is the innovative developer and manufacturer of various metal oxide nano particles.,"Energy Efficiency, Nanotechnology",,http://www.kriya-materials.com,$10M to $50M,3000000,EUR,3566334,Early Stage Venture,2,"Chemelot Ventures, SHIFT Invest","Chemelot Ventures, Limburg Ventures, Limburgse Reconversie Maatschappij, SHIFT Invest",4,,"252,181"
Seed Round - Musimap,https://www.crunchbase.com/funding_round/musimap-seed--d01ebea7,Musimap,https://www.crunchbase.com/organization/musimap,Seed,"Liège, Liege, Belgium, Europe",,,,14/09/2017,Seed,,,,Yes,Musimap emulates the complex emotional interaction that humans have with music.,"Artificial Intelligence (AI), B2B, Music",,https://www.musimap.com/,Less than $1M,700000,EUR,830375,M&A,3,,"Marathon LABs, StartupLanes",2,,"80,577"
Series A - TripleMed,https://www.crunchbase.com/funding_round/triplemed-series-a--316705c7,TripleMed,https://www.crunchbase.com/organization/triplemed,Series A,"Maastricht, Limburg, The Netherlands, Europe",2000000,EUR,2392038,18/09/2017,Early Stage Venture,,,,Yes,TripleMed aims to develop innovative and cost-effective solutions for the treatment of aortic aneurysms.,"Biotechnology, Health Care, Product Research",,http://triplemedical.com,,2000000,EUR,2392038,Early Stage Venture,1,Chemelot Ventures,"Chemelot Ventures, Limburg Business Development Fund (LBDF)",2,,"434,080"
Pre Seed Round - eekual,https://www.crunchbase.com/funding_round/eekual-pre-seed--96d388f8,eekual,https://www.crunchbase.com/organization/eekual,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",100000,EUR,118088,01/10/2017,Seed,1000000,EUR,1180883,Yes,we make generative AI that makes fashion,"Fashion, Generative AI",,https://eekual.com/,,300000,EUR,350082,Seed,2,Fabian Dittrich,Fabian Dittrich,1,,"130,838"
Series A - Medishell,https://www.crunchbase.com/funding_round/medishell-series-a--8f5afe35,Medishell,https://www.crunchbase.com/organization/medishell,Series A,"Roermond, Limburg, The Netherlands, Europe",,,,19/10/2017,Early Stage Venture,,,,Yes,Medishell offers a smart and user-friendly solution for remembering to take medication.,"Hardware, Medical, Software",,http://www.medishell.com/,$1M to $10M,50000,EUR,54327,Early Stage Venture,3,,,,,"672,897"
Seed Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-seed--050951fb,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,13/11/2017,Seed,,,,Yes,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,,DIGITALHUB.DE,1,,"533,397"
Seed Round - Pillbox,https://www.crunchbase.com/funding_round/pillbox-seed--f55df696,Pillbox,https://www.crunchbase.com/organization/pillbox,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/12/2017,Seed,,,,Yes,Pillbox provides drugs tested for interactions pre-sorted for each administration.,"Biotechnology, Health Care",,http://www.pillboxgo.de,,,,,Seed,1,STARTPLATZ,STARTPLATZ,1,,"594,454"
Seed Round - Cantiero,https://www.crunchbase.com/funding_round/cantiero-seed--de95ddf8,Cantiero,https://www.crunchbase.com/organization/cantiero,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/12/2017,Seed,,,,Yes,"Cantiero is the one disrupting platform, the sole processing engine, the solution for the craftmenship which integrates all necessary.","Consumer Software, Software",,https://www.cantiero.de/,,,,,Seed,1,Agile Accelerator,Agile Accelerator,1,,"473,660"
Seed Round - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-seed--3c8a6b0f,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,08/12/2017,Seed,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,,"Beyond Impact, Blue Horizon Corporation",2,,"351,370"
Series A - Health Value Creation,https://www.crunchbase.com/funding_round/health-value-creation-series-a--9515e18f,Health Value Creation,https://www.crunchbase.com/organization/health-value-creation,Series A,"Maastricht, Limburg, The Netherlands, Europe",2000000,EUR,2371599,22/12/2017,Early Stage Venture,,,,Yes,"Health Value Creation is developing two surgical devices, a diagnostic tool and a trocar closure device.","Biotechnology, Health Care, Medical, Medical Device",,,,2000000,EUR,2371599,Early Stage Venture,1,Chemelot Ventures,"Chemelot Ventures, Inkef, Limburg Business Development Fund (LBDF)",3,2,"278,751"
Seed Round - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-seed--fc9ad5ba,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Seed,"Maastricht, Limburg, The Netherlands, Europe",62300,EUR,74827,01/01/2018,Seed,,,,Yes,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Province of Limburg,Province of Limburg,1,,"135,713"
Pre Seed Round - cellEQ,https://www.crunchbase.com/funding_round/celleq-pre-seed--bc376646,cellEQ,https://www.crunchbase.com/organization/celleq,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000,USD,30000,01/01/2018,Seed,,,,Yes,"CellEQ develops, produces and distributes individual measuring equipment for the shrinkage analysis of multi-component resin systems.",Professional Services,,https://celleq.de,,30000,USD,30000,Seed,1,,EXIST,1,,"371,268"
Pre Seed Round - Network Insight,https://www.crunchbase.com/funding_round/network-insight-pre-seed--5e2aaf5c,Network Insight,https://www.crunchbase.com/organization/network-insight,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",165000,USD,165000,01/01/2018,Seed,,,,Yes,Next Generation Social Intelligence B2B SaaS Platform,"Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Social Media, Social Media Marketing, Social Network, Text Analytics",,https://network-insight.com,,192000,USD,192000,Seed,2,,EXIST,1,,"501,031"
Seed Round - ECOSOLAR e. K.,https://www.crunchbase.com/funding_round/ecosolar-e-k-seed--1c755996,ECOSOLAR e. K.,https://www.crunchbase.com/organization/ecosolar-e-k,Seed,"Duisburg, Nordrhein-Westfalen, Germany, Europe",,,,03/01/2018,Seed,,,,Yes,ECOSOLAR is a supplier of solar energy equipment.,"Energy, Energy Efficiency, Solar",,https://www.ecosolar.de/,$1M to $10M,,,,Seed,1,,Natalie Salemink,1,,"442,406"
Series A - Cell Matters,https://www.crunchbase.com/funding_round/vitricell-series-a--e9c55c30,Cell Matters,https://www.crunchbase.com/organization/vitricell,Series A,"Liège, Liege, Belgium, Europe",712000,EUR,876393,23/01/2018,Early Stage Venture,,,,Yes,"Cell Matters specializes in cell therapy productivity, turning cryopreservation into a competitive advantage.","Biotechnology, Innovation Management, Therapeutics","Women Founded, Women Led",https://www.vitricell.com,Less than $1M,1012000,EUR,1245660,Early Stage Venture,2,,"Gesval, Jean-Pierre Delwart, Spinventure",3,1,"231,614"
Seed Round - Holocafé,https://www.crunchbase.com/funding_round/holocafé-seed--db2120f5,Holocafé,https://www.crunchbase.com/organization/holocafé,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",100000,EUR,123810,29/01/2018,Seed,1000000,EUR,1238103,Yes,The location-based VR entertainment franchise,"Digital Entertainment, Leisure, Media and Entertainment, Software, Video Games, Virtual Reality",,https://www.holocafe.de,Less than $1M,680826,USD,680826,,5,,NRW.BANK,1,,"497,966"
Seed Round - Convert Pharmaceuticals,https://www.crunchbase.com/funding_round/convert-pharmaceuticals-seed--90a7b8a2,Convert Pharmaceuticals,https://www.crunchbase.com/organization/convert-pharmaceuticals,Seed,"Liège, Liege, Belgium, Europe",13600000,EUR,16580796,28/02/2018,Seed,,,,Yes,Convert Pharmaceuticals is a research and development company.,"Biotechnology, Business Development, Pharmaceutical",,http://www.convertpharma.com/,$1M to $10M,13600000,EUR,16580796,Seed,2,Droia Ventures,"Droia Ventures, Meusinvest (Noshaq), Spinventure",3,,"574,515"
Seed Round - RightNow,https://www.crunchbase.com/funding_round/rightnow-seed--b169a5de,RightNow,https://www.crunchbase.com/organization/rightnow,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/03/2018,Seed,,,,Yes,RightNow provides consumers with access to justice by purchasing legal claims and paying a large proportion of the claim within 24h.,"Consumer, FinTech, Legal Tech",,https://www.rightnow.de,$1M to $10M,3000000,EUR,3678508,Early Stage Venture,3,EquityPitcher Ventures,"10x Value Partners, EquityPitcher Ventures, seed + speed Ventures",3,1,"171,724"
Seed Round - Playground-HLO,https://www.crunchbase.com/funding_round/playground-hlo-seed--57c16f56,Playground-HLO,https://www.crunchbase.com/organization/playground-hlo,Seed,"Verviers, Liege, Belgium, Europe",,,,01/03/2018,Seed,,,,Yes,Playground-HLO is a Music Platform.,"Apps, Music",,https://getplayground.com,,,,,Seed,2,,The Refiners,1,,"310,048"
Seed Round - Psylaris,https://www.crunchbase.com/funding_round/psylaris-seed--5277710e,Psylaris,https://www.crunchbase.com/organization/psylaris,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,21/03/2018,Seed,,,,Yes,Psylaris offers Innovative VR solutions to boost mental well-being.,"Information Technology, Software, Virtual Reality",,https://www.psylaris.com/,,,,,Seed,1,Y Combinator,Y Combinator,1,,"363,524"
Series A - gridX,https://www.crunchbase.com/funding_round/gridx-2-series-a--fb1a2dba,gridX,https://www.crunchbase.com/organization/gridx-2,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,22/03/2018,Early Stage Venture,,,,Yes,gridX develops IoT-Solutions for the energy sector.,"Energy, Internet of Things, Renewable Energy",,https://www.gridX.ai,$1M to $10M,50000,EUR,59465,M&A,3,Future Energy Ventures,"coparion, Future Energy Ventures, Gabor Cselle, Vito One",4,1,"576,266"
Series A - Cubigo,https://www.crunchbase.com/funding_round/cubigo-series-a--f46dd3dc,Cubigo,https://www.crunchbase.com/organization/cubigo,Series A,"Hasselt, Limburg, Belgium, Europe",4500000,USD,4500000,29/03/2018,Early Stage Venture,,,,Yes,"Cubigo connects staff, residents and family members to digitize the common functions within senior living communities.","Apps, Elder Care, Elderly, Health Care, Mobile Apps, Software",,http://www.cubigo.com,$1M to $10M,4500000,USD,4500000,Early Stage Venture,1,Urbain Vandeurzen,"Transvision, Urbain Vandeurzen",2,,"550,408"
Series A - UgenTec,https://www.crunchbase.com/funding_round/ugentec-series-a--7643acee,UgenTec,https://www.crunchbase.com/organization/ugentec,Series A,"Hasselt, Limburg, Belgium, Europe",7500000,EUR,9226817,29/03/2018,Early Stage Venture,,,,Yes,UgenTec delivers an independent diagnostic platform to help molecular labs with their DNA (PCR) analyses.,"Biotechnology, Hospital, Medical",,http://ugentec.com,$10M to $50M,11150000,EUR,13138586,Early Stage Venture,5,,"Annie Vereecken, Gemma Frisius Fund, Herman Verrelst, imec, KU Leuven, Limburgse Reconversie Maatschappij",6,,"529,074"
Seed Round - Paztir,https://www.crunchbase.com/funding_round/paztir-seed--dc2a13d1,Paztir,https://www.crunchbase.com/organization/paztir,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,14/04/2018,Seed,,,,Yes,"Paztir automates bike and box locks, tracks, and manages access, helping you save up to 30 minutes daily per bike.","Automotive, Security",,http://www.paztir.com/,,,,,Early Stage Venture,3,World Startup Factory,World Startup Factory,1,,"273,015"
Series A - Kriya Materials,https://www.crunchbase.com/funding_round/kriya-materials-series-a--773e4c08,Kriya Materials,https://www.crunchbase.com/organization/kriya-materials,Series A,"Geleen, Limburg, The Netherlands, Europe",,,,25/04/2018,Early Stage Venture,,,,Yes,Kriya Materials is the innovative developer and manufacturer of various metal oxide nano particles.,"Energy Efficiency, Nanotechnology",,http://www.kriya-materials.com,$10M to $50M,3000000,EUR,3566334,Early Stage Venture,2,Henkel,Henkel,1,,"321,235"
Seed Round - Cytomine,https://www.crunchbase.com/funding_round/cytomine-seed--a0e1d488,Cytomine,https://www.crunchbase.com/organization/cytomine,Seed,"Seraing, Liege, Belgium, Europe",,,,26/04/2018,Seed,,,,Yes,Cytomine SCRL FS is a cooperative with a social purpose.,"Computer, Software",,https://cytomine.coop/,,,,,Seed,1,Caring Entrepreneurship Fund,Caring Entrepreneurship Fund,1,,"581,862"
Pre Seed Round - LarynxLock,https://www.crunchbase.com/funding_round/larynxlock-pre-seed--3953e301,LarynxLock,https://www.crunchbase.com/organization/larynxlock,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,15/05/2018,Seed,,,,Yes,LARYNXLOCK is developing a smart and easy-to-use device to prevent dangerous laryngeal air leaks during operations,"Health Care, Medical, Medical Device",,https://larynxlock.com/,,,,,Seed,1,NLC,NLC,1,,"630,990"
Seed Round - envelio,https://www.crunchbase.com/funding_round/envelio-seed--40681a3b,envelio,https://www.crunchbase.com/organization/envelio,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1153770,29/05/2018,Seed,,,,Yes,envelio is a cloud based smart grid platform.,"Analytics, Artificial Intelligence (AI), Cloud Computing, Electrical Distribution, Enterprise Software, Machine Learning, Power Grid, SaaS, Smart Cities, Software",,https://envelio.com,$1M to $10M,7071429,EUR,7945711,M&A,3,"Demeter Partners, HTGF | High-Tech Gruenderfonds","Demeter Partners, HTGF | High-Tech Gruenderfonds",2,1,"242,977"
Seed Round - StriveCast,https://www.crunchbase.com/funding_round/strive-technologies-seed--5768ab91,StriveCast,https://www.crunchbase.com/organization/strive-technologies,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/06/2018,Seed,,,,Yes,Strive Technologies provides Peer-To-Peer video streaming software to reduce video streaming cost and increase quality of experience.,"Computer, Content Delivery Network, Software, Video, Video Streaming",,https://strivecast.com/,$1M to $10M,,,,Seed,1,Enjoyventure Management,Enjoyventure Management,1,,"420,904"
